"","cHL1","cHL2","cHL3","cHL4","cHL5","cHL6","cHL7","cHL8","cHL9","cHL10","cHL11","cHL12","NLPHL1","NLPHL2","NLPHL3","NLPHL4","NLPHL5","CB1","CB2","CB3","CB4","CB5"
"TYMP",4.90734801624987,5.79666085587616,6.4851341735217,3.76747627783907,5.40760612576189,7.02068606243708,2.94416174107332,4.3524182726032,3.84212079823928,5.45836802731089,4.49265147065064,4.98696184007273,5.39830038870407,5.14796074301059,6.0928396389419,6.4262936320007,5.42477404761865,3.68962402103931,3.73396011760899,3.90519158732599,3.75833445712446,4.08382389000014
"ECT2",2.53645330383899,2.59904289107987,3.48236877675256,2.40722958637404,3.79626176638948,1.73554998580458,3.07663632743835,1.50751892846451,2.05554357058698,2.18142610811744,1.52306153016364,3.10973110735999,2.95933702450787,3.39650773422147,2.62860417383109,2.71240598111246,4.47544711950019,5.12086397438822,3.08040034011355,4.63309957655217,5.06027175229012,4.4944223301636
"ABCA1",2.62772559331924,2.85037861070214,2.48407724947625,2.60754973164615,3.70615163976611,2.56684489178083,2.92005088533472,2.47863867776565,2.81991792014456,2.82690692631295,2.3038865544424,3.07479753491887,3.03754712105649,3.17782278094344,3.91630795097639,5.00991265950318,4.87368549647519,4.40022495415412,2.52065019082425,2.71654828349048,3.9458794667473,2.91264557671334
"S1PR3",2.49826756389464,6.06012450777459,2.96662313897952,4.97294337701048,5.17940254061233,3.30329384171765,2.97720594252939,3.74862403473532,3.34213953957678,3.48033132438753,3.22053223199281,4.00285885296389,4.63994582043919,3.63652682484925,5.64306897672069,6.61988804667611,2.70024705766867,2.37973061592379,2.30707468684379,2.77592448636986,2.26763938944471,2.3733613529768
"AGO3",1.99635006173415,3.29285075228837,2.41026550349964,1.98760704193268,3.66570118209574,2.08114794140788,2.24469206652513,2.48548108534222,2.58639444735773,2.2490980844099,2.3823255669526,2.15406426500052,3.392465183102,3.01910992773331,2.59027504830428,2.72622071100607,4.40532749494931,4.14634184343001,2.95090814213829,2.92625003181722,3.88782384256755,3.58790181497581
"EEF1D",8.56060479503154,8.6998565838119,8.05471730095341,7.67306008802743,6.76039167559951,9.04197152448966,8.844466846476,9.20294370716018,8.41383202919166,8.83232970177536,8.25112513006324,8.1376125131718,8.78364206916368,8.21887538294958,7.87803060962264,7.42059116960624,6.59774233238068,7.03748716475373,7.66132895148146,8.10387257765041,6.29631395463109,5.88428071391438
"EEF2",7.62625273674685,6.9547001006251,9.23228501798873,7.54018071849773,7.94588685397654,7.79176140735492,5.94331711048541,7.12036118786988,7.73106097037326,6.35965923514821,7.19072599688145,7.48460992810606,8.78854141528088,7.46726288619559,8.39538220667579,8.28043437803769,7.489006454635,8.90881585670171,8.20908438724442,8.25130672412286,8.00060703408019,8.8038206517284
"EGR1",4.95858344245064,5.48169396142464,4.65069795918825,6.43395659278197,6.28376192286777,5.34547695153893,5.85199952377163,6.57760957318729,5.21323750308594,5.93845519007319,5.78887421446541,7.12894188842423,6.76270999246329,5.72171014041022,5.8209408338741,5.86585791995364,6.14739747487714,6.82922375523556,7.356006596121,8.0167986402215,7.83425462023011,7.13386646635266
"EGR2",5.77622314562038,5.8635111479887,5.66226655631174,6.7052667060366,6.48853800499312,5.10224207106656,5.53405421711444,5.27043368781632,4.54780390556274,5.68274008060733,4.76235338705679,6.13598132678389,8.05331826002914,6.49525042985166,7.41600978326533,7.5482564888393,7.47660464881814,4.59651534289065,4.92467131019666,5.86208766363399,6.16530609104468,5.90858871577731
"RILPL2",5.6514307338953,5.55456456773634,5.31378689791223,5.11285765915354,5.41623653412851,5.2958621333641,5.29935265599919,4.47360520301312,6.08690032638335,5.11249806649409,5.10896347810638,6.2683118628104,5.92536625545275,6.24808205894253,6.31197918706036,6.05732221897965,6.16559227466192,4.04567358909939,3.6299552730165,3.77153837836355,3.0142685403524,3.80107003845672
"EIF2B1",4.20014387067563,5.17199936391088,6.31074890387074,4.73681542883637,5.07189453133956,2.86840353142271,4.1272544591973,2.97834548021923,4.07556000142403,4.02120487680897,3.93138136451302,4.65336051655707,5.26495135280165,5.40134693808096,4.61191532156484,5.6760879899269,4.9258647558381,5.45526666736303,4.95315830301761,5.95461364621297,6.42604103165709,5.87201594701115
"EIF2S3",5.28802676651222,8.08292565007859,5.70723943477341,5.82238409884906,5.73257955265204,5.33672165940561,6.85963002294089,4.04052364727217,5.06288941926323,5.15445691287788,5.07918439088575,5.86034098918279,6.93409567581166,6.00802506201786,6.72897540206824,6.05594686625447,5.99567868530245,7.23837570003391,6.0084574853741,7.02315229072812,7.43815690897818,6.62979906246611
"UBR1",2.95419888588992,2.48070775820124,3.84306765245622,3.05643428224572,4.85593221034568,1.57380172888528,4.56558693068053,1.89618848466189,2.73283177257899,3.61369367856495,2.51359287562258,5.37228628381231,3.63854226992173,4.31197829443435,3.81768891685564,4.05221430401691,5.22878905427205,4.96511296383146,4.27275150324582,4.93873218439483,5.3518824483635,5.15288483761509
"ACSF3",2.6470814754279,3.16308346387914,2.72788679531873,3.08742207200036,2.91978805144392,2.57934106114419,2.86867090161486,3.04516503532438,2.4945838109618,3.09265381123329,2.20230417172486,2.73217768069693,3.14249516258453,2.40220659630756,3.2361292815922,4.02359379489636,3.0417311853482,4.1510391634443,4.78937964825333,5.17806403571851,4.2304898150989,4.38468318470512
"NLRC3",4.57427766039398,4.93715438118462,3.79931591379686,5.72751035230987,6.09783898582372,4.01343504587052,4.72058663748957,4.32591194323263,4.15093695366119,4.00535314848332,4.67019589986958,4.68510259926923,5.23746645289192,5.28058066691214,5.98511634163033,6.02593266664496,4.94859615785646,8.25635250455563,7.82580254761008,8.76839497039575,8.46262645716017,8.1970054882089
"EIF4E",2.3539244176337,2.93558227680797,3.02792005128397,2.8665176838957,3.5569525174901,1.95333759328955,3.22773817330371,1.59756368339978,2.15502907510982,1.75730986390183,2.49083197328204,3.67687621133972,3.22496119785779,3.32256821318411,3.33477095629858,2.85181000889484,4.31161481023815,4.51470843066144,3.17876649690121,4.44092659280106,4.25105340631528,3.5129937200123
"EIF4G2",4.97675355412086,6.42981596983682,7.23599908983079,5.19482140418315,5.8853716182588,3.67811550532454,4.88068804403679,3.68880407090314,3.85764170490294,4.43060843788361,3.97839827718721,5.27758407035446,5.50664770432934,6.38912349426747,6.37064800709213,6.25281233640144,6.53778899077612,7.94713656418506,5.88759865275293,8.22472483926096,8.1155850910773,7.72133616253523
"AIF1",6.2224185266286,6.58182869063409,5.86901260069127,5.10990106645173,5.22826251105064,5.95531780466692,5.68417784569674,5.97283064513561,7.97253720062449,5.45827253753318,6.67270477977042,6.32337976773214,5.22210396509903,6.45205286924208,6.77934267144002,5.92279113180701,5.17400456225907,4.0636936802242,4.24290772641885,4.06050636248328,3.70142406848077,3.48568265149496
"SERPINB1",9.77532232150011,8.30784065839719,8.58734269347081,4.62722871412632,5.76309806844653,5.04556692032258,9.42670665263883,4.06719955382304,6.61713175464716,6.3143955283189,6.63863224602258,7.17438623998356,6.99490407942427,7.06118681902937,7.47901356032207,7.38357393294804,7.28203200354206,5.93299286223488,4.6286256283517,6.06476542215888,5.61842570400481,5.18371976413659
"ZNF627",2.38332062596022,2.40279778420729,2.79780245825216,2.02181672282575,3.0596630706268,2.64052168248182,1.85591011165375,1.84032717372962,3.00720110964818,1.81905538147234,2.18943733510417,2.75079006974874,3.04262412628779,3.84805885738672,3.42479969586746,3.88468856451132,3.2684455138524,4.47649083993245,3.75861378018784,4.04831051728095,4.42900197605044,4.21321025495961
"ZNF585A",4.32492145364443,3.02989825882235,2.87091242945247,4.7684173389701,5.13633846822529,4.27890763282794,1.86078373549564,5.87625516077983,1.55611900843298,5.5757730915624,6.85151608840759,5.45227417335175,4.79578279581901,4.41876815322463,4.09380481514987,4.24505851252921,5.45901147996711,6.11237755176984,5.93433646729803,5.66817639211886,6.47362072751769,5.47425247147746
"NIBAN3",3.65091380748884,5.00823851756582,5.15681985093363,3.94201722916203,4.6461793578089,3.65506979094178,4.03695840078643,4.24253218159813,3.87980012696386,5.72523831387215,4.25918514595871,5.90109475856085,6.88994252719503,5.52701112766278,6.03547163121813,6.38978669175436,4.43855479044405,8.03700589867276,9.0402200129573,8.36166318508869,7.8316635780325,7.61825394153563
"FAM76A",4.68628268291257,3.02785638227759,4.22678688892207,4.18206170859758,4.65437784071775,5.55810639295636,3.46128506487082,5.77344208157708,1.85081202127184,5.54292004930287,7.03582131122433,6.06771355228856,4.79783360384022,4.92610356766525,3.87026202894331,4.98007956129875,5.00525985833929,6.08993641232487,5.49741442061692,6.0315118526758,6.23720133689784,5.8411467029201
"CYP4Z1",2.11014493453693,6.14377489160699,4.82872105936262,3.0760267435337,8.54666212160362,4.32243311564708,2.0220196742149,4.17164669203902,1.91666678487414,5.0971248171076,2.1370522377346,1.45575136894488,1.55734639064991,1.94712747543172,1.82647149646546,1.57242216749197,1.55652230167604,1.82787505530754,1.69779411967396,1.94188494627398,1.56989422813017,1.7032782134699
"A2M",6.88591945930506,7.14112896589736,7.12365322809786,4.32650928808719,7.05884302745023,5.85685745663814,4.13177298843028,6.10969310233319,7.15880742726377,5.62338278982844,4.38087399569596,5.72211055377756,5.55824862903328,8.1360139539638,9.18167356479593,8.34121059296491,6.62079618378992,2.9555606417733,3.19551747422935,3.42646732784421,3.85802845554103,4.19268729586484
"KRTCAP2",6.34321653054126,6.28597519813193,6.44134568916588,6.05072808312053,6.43736355070291,6.39771448970243,6.81053971507747,5.8389212497952,7.34393084664958,6.44718864749553,6.12813057529401,6.45760485075922,6.11413485406874,6.18406175511125,6.5124415455226,6.18856914813505,6.10991714082463,4.80387290640156,4.97443727023909,4.8634643778879,4.77062722302991,4.07703927233987
"ELK3",1.41356137728637,1.46686349924636,1.62185531502533,1.23207547608432,2.25509388288171,1.99533891587651,1.26493624170702,1.67318583716725,1.16486850490378,1.46375166759832,1.20939232296212,2.59046266462581,2.00810567667562,2.41762803928472,1.83799347657043,2.41210014545438,3.07025152619826,5.14476726580012,5.12726948558666,4.89399240068274,4.81471561879091,4.64618992345522
"PIKFYVE",2.46503759691612,3.91610901971887,2.78113888638613,2.82759337762986,3.40790757380068,1.77296478675315,3.02100863899691,2.11797756139438,2.19533219175501,2.56865840451653,1.78283560910291,2.70543950030026,2.39478865127825,4.36263903225927,3.7984901121626,3.76951428064178,4.89917907366343,4.87470429243905,3.09377733783151,5.01816767341452,5.07834209885161,5.28710437038144
"SPRED2",1.80650013767958,2.56623115296898,3.15945797691106,1.99058737547675,3.1137090925601,1.78937792190039,2.15188947412629,1.8841900075692,1.89244908865641,1.8186668613586,1.67343049808062,1.84608868474893,1.91968662880548,2.12881657776446,2.19960831314013,3.03588897110619,2.20782353713824,4.87988402406737,4.18590377199677,5.88917820389364,6.98943387628252,5.92081855875432
"LOC200772",4.79601468302688,5.94041590538814,5.54458666150584,6.29759782120036,7.78562443001085,3.6347964651902,4.09600519710786,4.70518085657681,3.73971213791771,4.48081290453883,4.75291830572941,4.55967563147004,7.52949019819786,5.85506071855342,5.66505465502961,6.86120667593183,5.75456088302323,3.92210145613847,4.3739045179566,4.08857340368774,3.52470336385826,4.02984209857883
"KCTD6",4.31511218839733,4.54049767810143,3.96770713422076,3.23930943461657,4.36206610071616,3.50514240683283,3.98327753501652,2.52234685714238,3.261575767832,2.70167241498418,3.10965068608018,3.82208828309243,3.19130044674773,3.95507118781121,4.74375506876102,3.85886167707469,4.50593511344835,4.56300132765295,4.66638943954999,4.61377742490467,5.2084544314205,4.33823459018248
"RPL22L1",6.84923263731049,7.7526128182524,8.53321157730352,9.35130249374888,7.44470414404955,7.24530120762042,7.64482950677903,7.30743724803815,6.5452199393319,8.10222983696518,8.35566844002069,9.50821699194016,8.27161396172714,9.47522999032551,7.81140516880622,7.83814085770151,8.11787463706392,6.76734681721719,6.39400917992589,7.22079675279966,7.32833549342861,6.65733662280626
"KLHDC8B",4.87041776708493,4.29991704319278,4.36429599692182,4.03863376550774,4.09137073896912,5.25565965103727,5.00906246260627,5.25451328616236,8.12405152525752,4.21845675116723,4.61827049927277,4.12393757471409,4.29222728837635,4.88320512204756,6.51212915428647,6.30976323799501,4.5818032893043,3.47403943111079,3.77847337708276,3.40070970744799,3.88165298086047,3.69173764838049
"CENPV",4.2575416907237,3.68486918735626,5.37138603295738,5.09903681032305,5.67810639743783,5.26856943989941,3.5658691280221,4.47063882023991,4.45498711707518,5.89444239418459,4.80492565544838,3.22318661587751,8.05475129210534,5.16683457799334,5.26047861660438,4.88544131213472,4.47376089033382,3.73990517916467,3.30578086551045,4.31088151512694,4.24083517928666,3.72829040767055
"EMP3",5.4041388605286,5.53676726905724,5.67816192848008,5.39993276786078,5.92402829544249,6.30904204456924,6.73730178241008,6.32369376325033,7.668826312589,6.24492982516069,5.6229618481027,5.37176161253226,4.39894605295677,4.90190327314774,4.75277718415468,5.52547819740818,6.33993296059378,4.17632056291186,4.32524815159221,4.37362177682614,4.30735211838323,4.3658351249385
"ADGRE1",6.92900467653326,5.79666085587616,7.70592445949426,8.35017629536949,8.20919316558599,7.34129313797759,6.87679458861154,6.63007426783532,6.03043347340935,7.82983949841417,6.70736621763768,7.0516627979014,4.95764147888265,5.44154013864726,5.17256591594067,5.33752409836719,6.56755378660901,3.16128008692041,3.44075293255477,3.05145014587447,2.91325281054498,2.27351325567234
"HACD2",2.31869526643734,2.38117083449364,2.63950915172868,2.25332376151545,3.63438499091254,2.20900271056635,2.97237516795206,2.286512312713,2.286512312713,2.21344848675821,2.42333947163603,2.36671248772927,2.54075123865049,2.7731434000365,2.64212988416716,3.45300596541172,3.02632049203577,3.76212752831583,3.40204892145074,5.35712866031354,5.91942185601924,5.49486917551091
"DENND6A",4.43163565484913,4.44210380527902,4.17785504301662,3.27109227607449,4.44640587593516,3.61493586985009,4.28404341429153,3.17395464134864,3.51866592353717,3.82340734757668,3.57067258886086,4.28860414427916,4.25160576670798,4.63242659265165,5.24965923240006,4.27415248786926,4.94938389565829,5.77407035821992,5.65587359828556,5.63836358444983,5.92285768283793,4.83662631109071
"TIGIT",2.99713133257862,2.9472318228144,2.37919978375667,2.80981087180002,3.0612946682233,3.61329439968455,3.93182058577221,2.79029371801497,4.57080003264725,3.23886056079998,4.06270082552842,2.61073771638818,4.32040740176864,5.19610105819459,3.18412349685962,4.78853037983648,4.6385679839123,2.76242447768816,2.73232920702619,3.01537629389021,2.50749108471756,2.40653186965654
"CTTN",4.49731149459878,5.70559094742246,5.13537447921151,6.16049448864109,4.01772337721386,5.37601108420809,7.53782161496832,4.35496144309458,5.01405833908888,5.80957977526082,3.72505012738811,5.83315412691677,3.67133725928847,4.27583522747536,2.32274736138025,2.88175525898441,4.1171617124554,1.88028453263595,2.1646771191108,2.56794907469151,1.80487339726907,1.87195124256215
"TMEM154",3.37647607587376,2.64694148347271,2.74032739117269,3.01999480337158,3.80876737010743,2.86204878263792,2.53271246912464,3.05679449258501,2.75241490681228,2.69429382794035,3.33972405338894,2.84017235022606,3.95766974459067,3.14079181055215,2.83138295283628,3.15181032974565,3.63355600319634,5.47472330867174,5.3571023714638,5.81757716812817,5.6281598357127,5.48098480949674
"SMIM14",3.67251217652131,2.68368018578202,2.66461020105326,3.53097804044575,3.96916037006967,4.57818225623579,3.17127026903292,6.30018129037834,2.90601513279661,5.74933166673257,5.53058317293462,5.54076997669812,3.361297904944,3.59840258382128,3.58081780782615,3.34619795924602,3.93084036857,5.99030666977909,6.33792783013012,6.36364819918424,6.32241406998569,5.23920367700966
"CRYBG1",6.36113663625645,7.46312216466837,7.94354958875414,5.43055391819128,7.37214008384978,4.26671080316762,5.78201211584297,5.31467567196583,5.14125639861511,5.90447725097595,6.03296926080271,5.33280890726837,6.2433880211994,6.38229969982377,6.6281772298395,6.32407244039655,6.66147748954942,7.62863922666646,5.79506384645187,7.28491116379087,7.8310888821754,6.95119882609084
